id,district_id,state_id,office,member_full,name,last_name,first_name,party,email,url,twitter,facebook,youtube,googleplus,committees,senate_class,bioguide_id,photo,created_at,updated_at
426,258,29,United States House of Representatives NC-04,,David E. Price,Price,David E.,Democratic,,http://price.house.gov/,RepDavidEPrice,,,,,,,,2016-12-24 18:36:06.384746,2016-12-24 18:36:06.384746
427,338,29,United States House of Representatives NC-13,,George Holding,Holding,George,Republican,,http://holding.house.gov/,RepHolding,CongressmanGeorgeHolding,repholding,,,,,,2016-12-24 18:37:19.396739,2016-12-24 18:37:19.396739
428,324,29,United States House of Representatives NC-07,,David Rouzer,Rouzer,David,Republican,,,,,,,,,,,2016-12-24 18:41:38.956057,2016-12-24 18:41:38.956057
429,334,29,United States House of Representatives NC-01,,G. K. Butterfield,Butterfield,G. K.,Democratic,,http://butterfield.house.gov/,gkbutterfield,congressmangkbutterfield,,,,,,,2016-12-24 18:41:45.024411,2016-12-24 18:41:45.024411
430,69,29,United States House of Representatives NC-10,,Patrick T. McHenry,McHenry,Patrick T.,Republican,,http://mchenry.house.gov/,PatrickMcHenry,CongressmanMcHenry,,,,,,,2016-12-24 18:48:21.241646,2016-12-24 18:48:21.241646
431,193,29,United States House of Representatives NC-03,,Walter B. Jones,Jones,Walter B.,Republican,,http://jones.house.gov/,RepWalterJones,15083070102,,,,,,,2016-12-24 18:48:48.253851,2016-12-24 18:48:48.253851
432,359,29,United States House of Representatives NC-08,,Richard Hudson,Hudson,Richard,Republican,,http://hudson.house.gov/,RepRichHudson,RepRichHudson,,,,,,,2016-12-24 18:56:32.634853,2016-12-24 18:56:32.634853
433,330,29,United States House of Representatives NC-11,,Mark Meadows,Meadows,Mark,Republican,,http://meadows.house.gov/,RepMarkMeadows,Repmarkmeadows,,,,,,,2016-12-24 18:57:36.328057,2016-12-24 18:57:36.328057
434,,24,Governor,,John R. Kasich,Kasich,John R.,Republican,,http://www.governor.ohio.gov/,OHPressSec,JohnRKasich,governorjohnkasich,,,,,http://governor.ohio.gov/portals/0/img/johnkasich.jpg,2016-12-24 18:59:03.886118,2016-12-24 18:59:03.886118
435,,24,Lieutenant Governor,,Mary Taylor,Taylor,Mary,Republican,,http://www.governor.ohio.gov/About/LtGovernorTaylor.aspx,marytayloroh,MaryTaylorOH,,,,,,http://governor.ohio.gov/Portals/0/img/Mary_Taylor.jpg,2016-12-24 18:59:04.025782,2016-12-24 18:59:04.025782
545,30,31,United States House of Representatives VA-06,,Bob Goodlatte,Goodlatte,Bob,Republican,,http://www.house.gov/goodlatte/,repgoodlatte,BobGoodlatte,,,,,,,2016-12-25 23:18:05.15759,2016-12-25 23:18:05.15759
436,238,24,United States House of Representatives OH-03,,Joyce Beatty,Beatty,Joyce,Democratic,,http://beatty.house.gov/,RepBeatty,JoyceBeattyforCongress,UCtVl3kb7Xvt3pY7l6x-M6LA,117911467810145446723,,,,http://beatty.house.gov/sites/beatty.house.gov/files/styles/congress_image_medium/public/wysiwyg_uploaded/2012-12-05_fcm_0158_re.jpg?itok=BoWn3L3I,2016-12-24 18:59:10.156214,2016-12-24 18:59:10.156214
437,438,24,United States House of Representatives OH-06,,Bill Johnson,Johnson,Bill,Republican,,http://billjohnson.house.gov/,RepBillJohnson,RepBillJohnson,RepBillJohnson,,,,,http://farm6.static.flickr.com/5059/5512718718_1f2825601f.jpg,2016-12-24 18:59:26.570959,2016-12-24 18:59:26.570959
438,136,24,United States House of Representatives OH-07,,Bob Gibbs,Gibbs,Bob,Republican,,http://gibbs.house.gov/,RepBobGibbs,RepBobGibbs,RepBobGibbs,,,,,http://gibbs.house.gov/sites/gibbs.house.gov/files/styles/section_front_boilerplate/public/Gibbs%20Official%20Portrait%20flag%20website.jpg,2016-12-24 19:01:01.436914,2016-12-24 19:01:01.436914
439,362,24,United States House of Representatives OH-11,,Marcia L. Fudge,Fudge,Marcia L.,Democratic,,http://fudge.house.gov/,RepMarciaFudge,RepMarciaLFudge,marcialfudge,117694772984790455617,,,,http://fudge.house.gov//images/user_images/Rep_Fudge_2013_Official_Photo.JPG,2016-12-24 19:02:51.722034,2016-12-24 19:02:51.722034
440,401,24,United States House of Representatives OH-01,,Steve Chabot,Chabot,Steve,Republican,,http://chabot.house.gov/,repstevechabot,RepSteveChabot,congressmanchabot,106956633685494001964,,,,http://bioguide.congress.gov/bioguide/photo/C/C000266.jpg,2016-12-24 19:04:24.780283,2016-12-24 19:04:24.780283
441,350,24,United States House of Representatives OH-12,,Patrick J. Tiberi,Tiberi,Patrick J.,Republican,,http://tiberi.house.gov/,tiberipress,RepPatTiberi,PatTiberi,,,,,http://bioguide.congress.gov/bioguide/photo/T/T000462.jpg,2016-12-24 19:05:02.180687,2016-12-24 19:05:02.180687
442,118,24,United States House of Representatives OH-14,,David P. Joyce,Joyce,David P.,Republican,,http://joyce.house.gov/,RepDaveJoyce,RepDaveJoyce,RepDaveJoyce,,,,,http://bioguide.congress.gov/bioguide/photo/J/J000295.jpg,2016-12-24 19:07:30.56163,2016-12-24 19:07:30.56163
443,10,24,United States House of Representatives OH-02,,Brad R. Wenstrup,Wenstrup,Brad R.,Republican,,http://wenstrup.house.gov/,RepBradWenstrup,RepBradWenstrup,repbradwenstrup,+RepBradWenstrup,,,,http://bioguide.congress.gov/bioguide/photo/W/W000815.jpg,2016-12-24 19:09:26.272309,2016-12-24 19:09:26.272309
444,265,24,United States House of Representatives OH-09,,Marcy Kaptur,Kaptur,Marcy,Democratic,,http://www.kaptur.house.gov/,RepMarcyKaptur,RepresentativeMarcyKaptur,USRepMarcyKaptur,111900905393836848597,,,,,2016-12-24 19:10:29.102821,2016-12-24 19:10:29.102821
445,317,24,United States House of Representatives OH-15,,Steve Stivers,Stivers,Steve,Republican,,http://stivers.house.gov/,RepSteveStivers,116058275133542,UCfZrE20pIcR-LeFUV7r2Ixw,,,,,http://upload.wikimedia.org/wikipedia/commons/6/6c/Steve_Stivers%2C_Official_Portrait%2C_112th_Congress.jpg,2016-12-24 19:10:45.868683,2016-12-24 19:10:45.868683
446,403,24,United States House of Representatives OH-05,,Robert E. Latta,Latta,Robert E.,Republican,,http://latta.house.gov/,boblatta,boblatta,CongressmanBobLatta,,,,,http://latta.house.gov/images/photo_boblatta.jpg,2016-12-24 19:12:10.6269,2016-12-24 19:12:10.6269
447,402,24,United States House of Representatives OH-10,,Michael R. Turner,Turner,Michael R.,Republican,,http://turner.house.gov/,RepMikeTurner,RepMikeTurner,CongressmanTurner,110219216403784076406,,,,http://bioguide.congress.gov/bioguide/photo/T/T000463.jpg,2016-12-24 19:12:23.83714,2016-12-24 19:12:23.83714
448,47,24,United States House of Representatives OH-08,,Warren Davidson,Davidson,Warren,Republican,,https://davidson.house.gov/,WarrenDavidson,CongressmanWarrenDavidson,UCMzuyZWzk44YRNesFzPTeUw,,,,,,2016-12-24 19:14:16.985739,2016-12-24 19:14:16.985739
64,,30,United States Senate,Inhofe (R-OK),James M. Inhofe,Inhofe,James M.,Republican,"---
- https://www.inhofe.senate.gov/contact
",http://www.inhofe.senate.gov/,InhofePress,jiminhofe,jiminhofepressoffice,,,Class II,I000024,OK_Inhofe.jpeg (https://dl.airtable.com/hV4h0NrNTGmHdFx9J5nh_OK_Inhofe.jpeg),2016-12-22 18:54:37.571407,2016-12-24 19:21:13.60719
449,,30,Governor,,Mary Fallin,Fallin,Mary,Republican,"---
- info@gov.ok.gov
",http://www.ok.gov/governor/,GovMaryFallin,GovernorMaryFallin,,,,,,http://www.ok.gov/governor/images/Governor%20Mary%20Fallin.jpg,2016-12-24 19:21:14.761054,2016-12-24 19:21:14.761054
450,,30,Lieutenant Governor,,Todd Lamb,Lamb,Todd,Republican,,http://www.ok.gov/ltgovernor/,LtGovToddLamb,LtGovernorToddLamb,,,,,,http://www.ok.gov/ltgovernor/images/LGLamb.JPG,2016-12-24 19:21:15.589432,2016-12-24 19:21:15.589432
451,130,30,United States House of Representatives OK-01,,Jim Bridenstine,Bridenstine,Jim,Republican,,http://bridenstine.house.gov/,RepJBridenstine,CongressmanJimBridenstine,RepJimBridenstine,116846300176061090795,,,,http://bridenstineforms.house.gov/UploadedPhotos/LowResolution/db275f17-c0f1-40dd-a2b3-48b29aa1471d.jpg,2016-12-24 19:21:21.439391,2016-12-24 19:21:21.439391
452,398,30,United States House of Representatives OK-04,,Tom Cole,Cole,Tom,Republican,,http://cole.house.gov/,tomcoleok04,TomColeOK04,TomColeOK04,114620255676992519431,,,,http://bioguide.congress.gov/bioguide/photo/C/C001053.jpg,2016-12-24 19:22:16.764475,2016-12-24 19:22:16.764475
453,218,30,United States House of Representatives OK-03,,Frank D. Lucas,Lucas,Frank D.,Republican,,http://lucas.house.gov/,RepFrankLucas,7872057395,RepFrankLucas,,,,,http://bioguide.congress.gov/bioguide/photo/L/L000491.jpg,2016-12-24 19:23:59.85101,2016-12-24 19:23:59.85101
454,131,30,United States House of Representatives OK-02,,Markwayne Mullin,Mullin,Markwayne,Republican,,http://mullin.house.gov/,RepMullin,CongressmanMarkwayneMullin,UCLQlm-cbGbJj9baZC6oFsag,,,,,http://bioguide.congress.gov/bioguide/photo/M/M001190.jpg,2016-12-24 19:24:16.704069,2016-12-24 19:24:16.704069
455,276,30,United States House of Representatives OK-05,,Steve Russell,Russell,Steve,Republican,,https://russell.house.gov/,RepRussell,SteveRussellOK,UC2z7ACZuDophcPphXdJfbZQ,,,,,http://bioguide.congress.gov/bioguide/photo/R/R000604.jpg,2016-12-24 19:24:48.276483,2016-12-24 19:24:48.276483
456,,27,Governor,,Kate Brown,Brown,Kate,Democratic,,http://www.governor.oregon.gov/,OregonGovBrown,oregongovernor,,,,,,http://www.oregon.gov/gov/PublishingImages/media/Governor-Kate-Brown-Official-Photo-web.jpg,2016-12-24 20:18:51.607711,2016-12-24 20:18:51.607711
457,236,27,United States House of Representatives OR-04,,Peter A. DeFazio,DeFazio,Peter A.,Democratic,,http://www.defazio.house.gov/,RepPeterDeFazio,RepPeterDeFazio,PeterDeFazio,,,,,http://defazio.house.gov/sites/defazio.house.gov/files/migrated/images/stories/color_145.jpg,2016-12-24 20:19:03.182305,2016-12-24 20:19:03.182305
458,217,27,United States House of Representatives OR-02,,Greg Walden,Walden,Greg,Republican,,http://walden.house.gov/,repgregwalden,repgregwalden,RepGregWalden,108852759737967625278,,,,,2016-12-24 20:19:25.093369,2016-12-24 20:19:25.093369
459,111,27,United States House of Representatives OR-03,,Earl Blumenauer,Blumenauer,Earl,Democratic,,http://blumenauer.house.gov/,BlumenauerMedia,blumenauer,RepBlumenauer,114668844597215900302,,,,,2016-12-24 20:20:47.628852,2016-12-24 20:20:47.628852
460,288,27,United States House of Representatives OR-05,,Kurt Schrader,Schrader,Kurt,Democratic,,http://schrader.house.gov/,repschrader,repschrader,repkurtschrader,101969442992704574651,,,,http://schraderforms.house.gov/UploadedPhotos/HighResolution/d55d5cb0-a57c-45be-a602-46ef67d2d47b.jpg,2016-12-24 20:22:16.818404,2016-12-24 20:22:16.818404
461,257,27,United States House of Representatives OR-01,,Suzanne Bonamici,Bonamici,Suzanne,Democratic,,http://bonamici.house.gov/,RepBonamici,CongresswomanBonamici,RepSuzanneBonamici,,,,,http://bonamici.house.gov/sites/bonamici.house.gov/files/styles/section_front_boilerplate/public/279px-Suzanne-bonamici-8-10-11.jpg,2016-12-24 20:22:39.173629,2016-12-24 20:22:39.173629
462,,8,United States Senate,,Robert P. Casey Jr.,Casey Jr.,Robert P.,Democratic,,http://www.casey.senate.gov/,SenBobCasey,SenatorBobCasey,SenatorBobCasey,+SenatorBobCasey,,,,http://bioguide.congress.gov/bioguide/photo/C/C001070.jpg,2016-12-24 20:23:20.890766,2016-12-24 20:23:20.890766
463,,8,Governor,,Thomas Wolf,Wolf,Thomas,Democratic,"---
- Governor@pa.gov
",http://www.governor.pa.gov/Pages/default.aspx,GovernorTomWolf,governorwolf,UC8cXXCdLzcYoYGa_BqaPsgA,,,,,https://www.governor.pa.gov/wp-content/uploads/2015/05/Governor_Tom_Wolf-e1437147843966.jpg,2016-12-24 20:23:21.510168,2016-12-24 20:23:21.510168
464,,8,Lieutenant Governor,,Michael Stack,Stack,Michael,Democratic,,http://www.ltgovernor.pa.gov/portal/server.pt/community/ltgovernor_pa_gov/20736,,LtGovStack,,,,,,https://www.governor.pa.gov/wp-content/uploads/2015/05/LT_Gov_Stack-240x300.jpg,2016-12-24 20:23:21.628481,2016-12-24 20:23:21.628481
465,344,8,United States House of Representatives PA-09,,Bill Shuster,Shuster,Bill,Republican,,http://shuster.house.gov/,repbillshuster,Rep.Shuster,repshuster,,,,,http://shuster.house.gov/images/user_images//zoom_ShusterPortrait.JPG,2016-12-24 20:23:34.951207,2016-12-24 20:23:34.951207
466,92,8,United States House of Representatives PA-10,,Tom Marino,Marino,Tom,Republican,,http://marino.house.gov/,RepTomMarino,CongressmanMarino,UCA7__Gcx5b2pJYkbBSdxjwg,+RepTomMarino,,,,http://bioguide.congress.gov/bioguide/photo/M/M001179.jpg,2016-12-24 20:24:01.643491,2016-12-24 20:24:01.643491
467,162,8,United States House of Representatives PA-16,,Joseph R. Pitts,Pitts,Joseph R.,Republican,,http://pitts.house.gov/,RepJoePitts,94156528752,congressmanjoepitts,,,,,http://bioguide.congress.gov/bioguide/photo/P/P000373.jpg,2016-12-24 20:24:07.925218,2016-12-24 20:24:07.925218
468,222,8,United States House of Representatives PA-18,,Tim Murphy,Murphy,Tim,Republican,,http://murphy.house.gov/,RepTimMurphy,reptimmurphy,TimMurphyPA18,,,,,http://bioguide.congress.gov/bioguide/photo/M/M001151.jpg,2016-12-24 20:24:13.922095,2016-12-24 20:24:13.922095
469,91,8,United States House of Representatives PA-07,,Patrick Meehan,Meehan,Patrick,Republican,,http://meehan.house.gov/,RepMeehan,CongressmanPatrickMeehan,repmeehan,,,,,http://bioguide.congress.gov/bioguide/photo/M/M001181.jpg,2016-12-24 20:24:25.583945,2016-12-24 20:24:25.583945
470,93,8,United States House of Representatives PA-08,,Michael G. Fitzpatrick,Fitzpatrick,Michael G.,Republican,,http://fitzpatrick.house.gov/,RepFitzpatrick,RepFitzpatrick,,,,,,,2016-12-24 20:25:04.038476,2016-12-24 20:25:04.038476
471,66,8,United States House of Representatives PA-04,,Scott Perry,Perry,Scott,Republican,,http://perry.house.gov/,RepScottPerry,repscottperry,RepScottPerry,117583516020369943419,,,,http://bioguide.congress.gov/bioguide/photo/P/P000605.jpg,2016-12-24 20:25:38.565097,2016-12-24 20:25:38.565097
472,367,8,United States House of Representatives PA-14,,Michael F. Doyle,Doyle,Michael F.,Democratic,,http://doyle.house.gov/,USRepMikeDoyle,usrepmikedoyle,CongressmanDoyle,,,,,http://bioguide.congress.gov/bioguide/photo/D/D000482.jpg,2016-12-24 20:26:06.569302,2016-12-24 20:26:06.569302
473,160,8,United States House of Representatives PA-17,,Matt Cartwright,Cartwright,Matt,Democratic,,http://cartwright.house.gov/,RepCartwright,CongressmanMattCartwright,UCnAOvexSGLBnYidaFzguhTQ,,,,,http://bioguide.congress.gov/bioguide/photo/C/C001090.jpg,2016-12-24 20:27:37.784829,2016-12-24 20:27:37.784829
474,143,8,United States House of Representatives PA-05,,Glenn Thompson,Thompson,Glenn,Republican,,http://thompson.house.gov/,CongressmanGT,CongressmanGT,CongressmanGT,113654000721946914386,,,,http://bioguide.congress.gov/bioguide/photo/T/T000467.jpg,2016-12-24 20:28:25.754399,2016-12-24 20:28:25.754399
475,433,8,United States House of Representatives PA-12,,Keith J. Rothfus,Rothfus,Keith J.,Republican,,http://rothfus.house.gov/,KeithRothfus,keithrothfus,RepRothfus,,,,,http://bioguide.congress.gov/bioguide/photo/R/R000598.jpg,2016-12-24 20:28:52.59427,2016-12-24 20:28:52.59427
476,159,8,United States House of Representatives PA-01,,Robert A. Brady,Brady,Robert A.,Democratic,,http://brady.house.gov/,RepBrady,RepRobertBrady,BradyPA01,,,,,http://brady.house.gov/sites/brady.house.gov/files/resize/images/New_Image-200x307.JPG,2016-12-24 20:29:04.168312,2016-12-24 20:29:04.168312
477,358,8,United States House of Representatives PA-15,,Charles W. Dent,Dent,Charles W.,Republican,,http://dent.house.gov/,RepCharlieDent,congressmandent,CongressmanDent,,,,,http://dent.house.gov/?a=Files.Serve&File_id=df1bb42c-5b55-4965-a2da-7de622643a59&SK=9DBE59CD8DC9588448FF3E1E43EB09DC,2016-12-24 20:29:10.210792,2016-12-24 20:29:10.210792
478,251,8,United States House of Representatives PA-11,,Lou Barletta,Barletta,Lou,Republican,,http://barletta.house.gov/,RepLouBarletta,CongressmanLouBarletta,reploubarletta,,,,,http://bioguide.congress.gov/bioguide/photo/B/B001269.jpg,2016-12-24 20:32:34.39522,2016-12-24 20:32:34.39522
479,161,8,United States House of Representatives PA-03,,Mike Kelly,Kelly,Mike,Republican,,http://kelly.house.gov/,MikeKellyPA,191056827594903,repmikekelly,,,,,http://bioguide.congress.gov/bioguide/photo/K/K000376.jpg,2016-12-24 20:34:54.946819,2016-12-24 20:34:54.946819
480,430,8,United States House of Representatives PA-06,,Ryan A. Costello,Costello,Ryan A.,Republican,,https://costello.house.gov/,RepRyanCostello,CongressmanRyanCostello,UCJzU_8Bwz1lUyP1qz84L5jw,103707882259339470526,,,,https://costello.house.gov/sites/costello.house.gov/files/styles/congress_image_medium/public/wysiwyg_uploaded/PA06-Costello-officialphoto.jpg?itok=egcbIqY9,2016-12-25 13:29:22.434335,2016-12-25 13:29:22.434335
481,203,53,United States House of Representatives RI-02,,James R. Langevin,Langevin,James R.,Democratic,,http://langevin.house.gov/,jimlangevin,CongressmanJimLangevin,jimlangevin,,,,,http://bioguide.congress.gov/bioguide/photo/L/L000559.jpg,2016-12-25 14:14:26.224168,2016-12-25 14:14:26.224168
482,,21,Governor,,Nikki Haley,Haley,Nikki,Republican,,http://www.governor.sc.gov/,SCGOVOFFICE,NikkiHaley,nikkihaley,,,,,http://www.governor.sc.gov/PublishingImages/Haley-Headshot.jpg,2016-12-25 14:17:02.824143,2016-12-25 14:17:02.824143
483,,21,Lieutenant Governor,,Henry McMaster,McMaster,Henry,Republican,"---
- ltgov@scsenate.org
",http://ltgov.sc.gov/,henrymcmaster,HenryMcMaster,,,,,,http://ltgov.sc.gov/PublishingImages/rotator/photo1.jpg,2016-12-25 14:17:03.610484,2016-12-25 14:17:03.610484
484,413,21,United States House of Representatives SC-01,,Mark Sanford,Sanford,Mark,Republican,,http://sanford.house.gov/,RepSanfordSC,RepSanfordSC,RepSanfordSC,,,,,http://sanford.house.gov/sites/sanford.house.gov/files/styles/congress_image_thumbnail/public/wysiwyg_uploaded/Photo%20for%20Autographs.jpg?itok=yh9i5cJC,2016-12-25 14:17:31.667979,2016-12-25 14:17:31.667979
485,95,21,United States House of Representatives SC-06,,James E. Clyburn,Clyburn,James E.,Democratic,,http://clyburn.house.gov/,Clyburn,jameseclyburn,repjamesclyburn,,,,,http://assistantdemocraticleader.house.gov/?a=Files.Serve&File_id=7e701d5a-a84f-4334-8bbd-3e10ac9d0bc5,2016-12-25 15:31:29.931301,2016-12-25 15:31:29.931301
486,163,21,United States House of Representatives SC-07,,Tom Rice,Rice,Tom,Republican,,http://rice.house.gov/,RepTomRice,reptomrice,RepTomRice,105967151638948387065,,,,http://bioguide.congress.gov/bioguide/photo/R/R000597.jpg,2016-12-25 15:31:58.21202,2016-12-25 15:31:58.21202
487,29,21,United States House of Representatives SC-05,,Mick Mulvaney,Mulvaney,Mick,Republican,,http://mulvaney.house.gov/,RepMickMulvaney,MulvaneySC5,RepMickMulvaney,,,,,http://bioguide.congress.gov/bioguide/photo/M/M001182.jpg,2016-12-25 15:32:20.582918,2016-12-25 15:32:20.582918
488,94,21,United States House of Representatives SC-03,,Jeff Duncan,Duncan,Jeff,Republican,,http://jeffduncan.house.gov/,RepJeffDuncan,RepJeffDuncan,congjeffduncan,,,,,http://jeffduncan.house.gov/sites/jeffduncan.house.gov/files/styles/section_front_boilerplate/public/ssdd-photo.jpg,2016-12-25 15:35:47.977137,2016-12-25 15:35:47.977137
546,97,31,United States House of Representatives VA-08,,Donald S. Beyer Jr.,Beyer Jr.,Donald S.,Democratic,,,,,,,,,,,2016-12-25 23:25:42.562345,2016-12-25 23:25:42.562345
489,174,21,United States House of Representatives SC-04,,Trey Gowdy,Gowdy,Trey,Republican,,http://gowdy.house.gov/,TGowdySC,143059759084016,TGowdySC,110511227170256393373,,,,https://gowdy.house.gov/sites/gowdy.house.gov/files/wysiwyg_uploaded/bb458fb7-c9e2-4979-bceb-6a52a3a28e36.jpg,2016-12-25 15:36:23.608916,2016-12-25 15:36:23.608916
490,22,21,United States House of Representatives SC-02,,Joe Wilson,Wilson,Joe,Republican,,http://joewilson.house.gov/,CongJoeWilson,JoeWilson,RepJoeWilson,,,,,http://bioguide.congress.gov/bioguide/photo/W/W000795.jpg,2016-12-25 15:36:44.888075,2016-12-25 15:36:44.888075
491,436,14,United States House of Representatives TN-07,,Marsha Blackburn,Blackburn,Marsha,Republican,,http://blackburn.house.gov/,MarshaBlackburn,marshablackburn,RepMarshaBlackburn,,,,,http://bioguide.congress.gov/bioguide/photo/B/B001243.jpg,2016-12-25 15:45:17.732948,2016-12-25 15:45:17.732948
492,85,14,United States House of Representatives TN-06,,Diane Black,Black,Diane,Republican,,http://black.house.gov/,RepDianeBlack,DianeBlackTN06,RepDianeBlack,,,,,http://black.house.gov/sites/black.house.gov/files/styles/section_front_boilerplate/public/ssdd-photo.jpg,2016-12-25 15:46:11.600034,2016-12-25 15:46:11.600034
493,119,14,United States House of Representatives TN-03,,"Charles J. ""Chuck"" Fleischmann","""Chuck"" Fleischmann",Charles J.,Republican,,http://fleischmann.house.gov/,repchuck,repchuck,repchuck,,,,,http://fleischmann.house.gov/sites/fleischmann.house.gov/files/styles/section_front_boilerplate/public/Headshot2_0.jpg,2016-12-25 15:47:44.159244,2016-12-25 15:47:44.159244
494,25,14,United States House of Representatives TN-09,,Steve Cohen,Cohen,Steve,Democratic,,http://cohen.house.gov/,RepCohen,CongressmanSteveCohen,repcohen,,,,,http://cohen.house.gov/sites/cohen.house.gov/files/styles/section_front_boilerplate/public/C001068.jpg,2016-12-25 15:47:53.170513,2016-12-25 15:47:53.170513
495,291,14,United States House of Representatives TN-08,,Stephen Lee Fincher,Fincher,Stephen Lee,Republican,,http://fincher.house.gov/,RepFincherTN08,RepFincherTN08,repfinchertn08,+RepFincherTN08,,,,http://fincher.house.gov/sites/fincher.house.gov/files/styles/congress_image_medium/public/wysiwyg_uploaded/Official%20Photo.png?itok=4MT6L5Yp,2016-12-25 15:48:25.537596,2016-12-25 15:48:25.537596
496,82,14,United States House of Representatives TN-01,,David P. Roe,Roe,David P.,Republican,,http://roe.house.gov/,DrPhilRoe,DrPhilRoe,drphilroe,,,,,http://roe.house.gov/UploadedPhotos/lowresolution/4c347aac-2ffa-4292-abe9-f98d1f98d240.jpg,2016-12-25 15:50:52.686914,2016-12-25 15:50:52.686914
497,386,14,United States House of Representatives TN-02,,John J. Duncan Jr.,Duncan Jr.,John J.,Republican,,http://duncan.house.gov/,RepJohnDuncanJr,CongressmanDuncan,RepJohnDuncan,,,,,http://bioguide.congress.gov/bioguide/photo/D/D000533.jpg,2016-12-25 15:53:57.709393,2016-12-25 15:53:57.709393
498,,42,Governor,,Greg Abbott,Abbott,Greg,Republican,,http://www.governor.state.tx.us/,TexGov,TexasGovernor,,114575192028324795215,,,,http://gov.texas.gov/multimedia/photos/2015-GovernorAbbott-Portrait.jpg,2016-12-25 18:42:04.49571,2016-12-25 18:42:04.49571
499,,42,Lieutenant Governor,,Dan Patrick,Patrick,Dan,Republican,,http://www.ltgov.state.tx.us/,DanPatrick,dan.patrick.texas,,,,,,https://www.ltgov.state.tx.us/wp-content/uploads/2015/02/dan_patrick.jpg,2016-12-25 18:42:05.409911,2016-12-25 18:42:05.409911
500,277,42,United States House of Representatives TX-11,,K. Michael Conaway,Conaway,K. Michael,Republican,,http://conaway.house.gov/,ConawayTX11,mike.conaway,MikeConaway11,,,,,http://bioguide.congress.gov/bioguide/photo/C/C001062.jpg,2016-12-25 18:42:42.212123,2016-12-25 18:42:42.212123
501,224,42,United States House of Representatives TX-03,,Sam Johnson,Johnson,Sam,Republican,,http://samjohnson.house.gov/,SamsPressShop,RepSamJohnson,RepSamJohnson,,,,,http://bioguide.congress.gov/bioguide/photo/J/J000174.jpg,2016-12-25 18:42:48.868272,2016-12-25 18:42:48.868272
502,36,42,United States House of Representatives TX-25,,Roger Williams,Williams,Roger,Republican,,http://williams.house.gov/,RepRWilliams,RepRogerWilliams,UCBtfmMMQarjtLB9U_pWMOhw,,,,,http://bioguide.congress.gov/bioguide/photo/W/W000816.jpg,2016-12-25 18:43:01.579013,2016-12-25 18:43:01.579013
503,194,42,United States House of Representatives TX-01,,Louie Gohmert,Gohmert,Louie,Republican,,http://gohmert.house.gov/,replouiegohmert,50375006903,GohmertTX01,103111883767474503920,,,,http://gohmert.house.gov/images/officialphoto.jpg,2016-12-25 18:43:08.489761,2016-12-25 18:43:08.489761
504,279,42,United States House of Representatives TX-32,,Pete Sessions,Sessions,Pete,Republican,,http://sessions.house.gov/,petesessions,petesessions,PeteSessions,113472709584662413712,,,,http://bioguide.congress.gov/bioguide/photo/S/S000250.jpg,2016-12-25 18:43:20.667491,2016-12-25 18:43:20.667491
505,74,42,United States House of Representatives TX-23,,Will Hurd,Hurd,Will,Republican,,https://hurd.house.gov/,hurdonthehill,HurdOnTheHill,UCjWcn2lgGCZbwPs6lKxlziQ,103100181749499088777,,,,https://hurd.house.gov/sites/hurd.house.gov/files/styles/congress_image_medium/public/official.jpg?itok=6RVc7oO1,2016-12-25 18:54:31.912745,2016-12-25 18:54:31.912745
506,37,42,United States House of Representatives TX-24,,Kenny Marchant,Marchant,Kenny,Republican,,http://marchant.house.gov/,repkenmarchant,RepKennyMarchant,RepKennyMarchant,,,,,http://bioguide.congress.gov/bioguide/photo/M/M001158.jpg,2016-12-25 18:56:38.170406,2016-12-25 18:56:38.170406
507,440,42,United States House of Representatives TX-08,,Kevin Brady,Brady,Kevin,Republican,,http://kevinbrady.house.gov/,RepKevinBrady,kevinbrady,KBrady8,106506525690406973508,,,,http://kevinbradyforms.house.gov/UploadedPhotos/MediumResolution/1691aee4-8c3e-46a2-a834-a4079b31c5e8.jpg,2016-12-25 18:58:37.86131,2016-12-25 18:58:37.86131
508,242,42,United States House of Representatives TX-34,,Filemon Vela,Vela,Filemon,Democratic,,http://vela.house.gov/,RepFilemonVela,UsCongressmanFilemonVela,RepFilemonVela,100148487472284435357,,,,http://bioguide.congress.gov/bioguide/photo/V/V000132.jpg,2016-12-25 18:59:17.326482,2016-12-25 18:59:17.326482
509,322,42,United States House of Representatives TX-10,,Michael T. McCaul,McCaul,Michael T.,Republican,,http://mccaul.house.gov/,McCaulPressShop,michaeltmccaul,MichaelTMcCaul,,,,,http://bioguide.congress.gov/bioguide/photo/M/M001157.jpg,2016-12-25 19:00:44.629653,2016-12-25 19:00:44.629653
510,354,42,United States House of Representatives TX-15,,Ruben Hinojosa,Hinojosa,Ruben,Democratic,,http://hinojosa.house.gov/,USRepRHinojosa,CongressmanRubenHinojosa,RepRubenHinojosa,106522285276009938664,,,,http://bioguide.congress.gov/bioguide/photo/H/H000636.jpg,2016-12-25 19:01:08.625767,2016-12-25 19:01:08.625767
511,76,42,United States House of Representatives TX-13,,Mac Thornberry,Thornberry,Mac,Republican,,http://thornberry.house.gov/,MacTXPress,repmacthornberry,RepMacThornberry,,,,,http://bioguide.congress.gov/bioguide/photo/T/T000238.jpg,2016-12-25 19:02:30.23135,2016-12-25 19:02:30.23135
